listing_id,adjusted_price,host_response_time,ranking,Distance,reviews_per_month,last_review,availability_30,host_is_superhost_f,host_is_superhost_t,Verification_only profile,Verification_only identity,Verification_Both,instant_bookable_f,instant_bookable_t,has_availability_f,has_availability_t
897573438742403610,2500.0,0.0,4.67,1.6796561374309336,1.27,9.0,0,True,False,False,False,True,False,True,False,True
897647487266259300,1140.0,0.0,4.91,488.051470834979,7.17,7.0,15,True,False,False,False,True,True,False,False,True
897734453044293349,2200.0,0.0,0.0,1.6796561374309336,0.0,0.0,0,True,False,False,False,True,True,False,False,True
897849365374117124,2210.0,0.0,0.0,488.051470834979,0.0,0.0,0,True,False,False,True,False,True,False,False,True
897853924399843307,2210.0,0.0,0.0,488.051470834979,0.0,0.0,5,True,False,False,True,False,True,False,False,True
897903426394503557,1260.0,0.0,5.0,488.051470834979,3.14,7.0,10,True,False,False,False,True,True,False,False,True
898177077969485507,1728.0,0.0,4.17,1.6796561374309336,1.94,8.0,11,True,False,False,False,True,False,True,False,True
898368570380139687,1600.0,0.0,4.71,492.21909671057836,11.86,7.0,7,False,True,False,False,True,False,True,False,True
898381370127101172,1370.0,1.0,5.0,21.017233220509258,1.96,8.0,0,True,False,False,False,True,True,False,False,True
898407114112730114,1345.0,2.0,0.0,5.973202765973969,0.0,0.0,30,True,False,False,False,True,False,True,False,True
898472877027467186,5000.0,0.0,4.66,3.855206085764145,11.07,7.0,24,True,False,False,False,True,False,True,False,True
898535417021812319,14826.0,0.0,4.82,3.855206085764145,5.84,7.0,3,True,False,False,False,True,True,False,False,True
898589469333896442,2064.0,0.0,4.4,3.855206085764145,5.83,7.0,9,True,False,False,False,True,False,True,False,True
898695377346290780,2652.0,0.0,4.81,3.855206085764145,4.66,8.0,6,False,True,False,False,True,True,False,False,True
898984646233906497,2200.0,0.0,4.95,488.051470834979,6.0,7.0,1,False,True,False,False,True,False,True,False,True
899014467930844520,5902.0,0.0,0.0,5.286658858414812,1.0,7.0,17,False,True,False,False,True,False,True,False,True
899083180544795740,2088.0,0.0,4.8,73.0207332285366,4.29,7.0,5,True,False,False,False,True,False,True,False,True
899089604948951812,4887.0,0.0,5.0,5.973202765973969,1.07,8.0,22,True,False,False,False,True,False,True,False,True
899123292214395180,1547.0,0.0,4.47,73.0207332285366,4.64,8.0,6,True,False,False,False,True,False,True,False,True
899376071145697087,2775.0,1.0,0.0,3.855206085764145,0.0,0.0,13,True,False,False,False,True,True,False,False,True
899639968336832498,1410.0,0.0,4.95,488.24500183806487,5.48,7.0,0,False,True,False,False,True,False,True,False,True
899648004363462552,5500.0,0.0,0.0,490.35850050013653,0.5,9.0,0,True,False,False,True,False,True,False,False,True
899665423033096958,4574.0,0.0,0.0,490.35850050013653,0.0,0.0,0,True,False,False,True,False,True,False,False,True
899736438471699491,1300.0,0.0,4.88,3.855206085764145,6.88,7.0,17,True,False,False,False,True,False,True,False,True
899784084416733841,1300.0,3.0,0.0,3.8180694127366808,0.3,10.0,30,True,False,False,False,True,True,False,False,True
899965839292948942,2475.0,0.0,4.9,3.855206085764145,3.03,7.0,5,False,True,False,False,True,True,False,False,True
900072849175616476,2040.0,0.0,5.0,3.855206085764145,2.24,8.0,14,True,False,False,False,True,False,True,False,True
900088729507301190,1700.0,0.0,4.78,3.855206085764145,2.55,8.0,19,True,False,False,False,True,False,True,False,True
900094750643608775,3000.0,0.0,4.88,3.855206085764145,2.58,7.0,18,True,False,False,False,True,False,True,False,True
900115431824408816,3500.0,0.0,4.86,3.855206085764145,3.85,7.0,16,True,False,False,False,True,False,True,False,True
900619033499011364,3000.0,0.0,0.0,414.209616964053,0.62,10.0,0,True,False,False,False,True,False,True,False,True
900664473963150217,1250.0,0.0,0.0,1.6796561374309336,0.86,8.0,8,True,False,False,False,True,True,False,False,True
900909625280698453,1250.0,0.0,0.0,1.6796561374309336,1.46,8.0,0,True,False,False,False,True,False,True,False,True
901229324551814870,2088.0,0.0,5.0,3.855206085764145,2.88,8.0,6,True,False,False,False,True,True,False,False,True
901244977108164337,2088.0,0.0,4.56,3.855206085764145,7.61,8.0,6,True,False,False,False,True,True,False,False,True
901367823370064121,3392.0,0.0,4.96,3.855206085764145,7.14,7.0,6,False,True,False,False,True,False,True,False,True
901386621504328514,2590.0,0.0,4.63,488.051470834979,5.59,7.0,17,True,False,False,False,True,False,True,False,True
901400402777744666,2200.0,0.0,5.0,678.3357246260763,0.83,10.0,30,True,False,False,True,False,True,False,False,True
901480354909768585,8326.0,0.0,5.0,5.973202765973969,2.31,7.0,19,False,True,False,False,True,False,True,False,True
901499320294267079,1250.0,0.0,0.0,73.0207332285366,0.57,10.0,11,True,False,False,False,True,False,True,False,True
901502744074194394,14662.0,0.0,4.67,5.973202765973969,1.07,8.0,10,False,True,False,False,True,False,True,False,True
901844392562593748,1750.0,1.0,4.75,5.647773904731127,1.13,8.0,5,True,False,False,False,True,True,False,False,True
901855792526319211,1719.0,0.0,4.4,1.6796561374309336,1.56,8.0,19,True,False,False,False,True,False,True,False,True
901870060484279199,1842.0,0.0,4.43,1.6796561374309336,2.19,7.0,18,True,False,False,False,True,False,True,False,True
901878318586163035,1866.0,0.0,3.33,1.6796561374309336,1.8,7.0,25,True,False,False,False,True,False,True,False,True
901894757295033341,2500.0,0.0,4.5,3.855206085764145,6.06,7.0,20,True,False,False,False,True,False,True,False,True
902004057575707118,3980.0,0.0,4.8,488.24500183806487,2.86,7.0,4,False,True,False,False,True,False,True,False,True
902014263960109000,2000.0,0.0,4.83,7.997025397482145,1.71,8.0,18,False,True,False,False,True,False,True,False,True
902015813903089822,5000.0,0.0,4.4,488.24500183806487,2.83,8.0,3,True,False,False,False,True,False,True,False,True
902022323978743164,1100.0,0.0,4.0,3.1742847596468065,1.13,8.0,22,True,False,False,False,True,False,True,False,True
902249660027481580,2000.0,0.0,4.82,3.8180694127366808,3.59,7.0,21,True,False,False,False,True,True,False,False,True
902769639278367764,5698.0,0.0,4.95,3.1742847596468065,5.66,7.0,6,False,True,False,False,True,False,True,False,True
902813344133858099,2631.0,0.0,0.0,1.234721465780256,0.91,9.0,0,True,False,False,True,False,True,False,False,True
902855563618211665,2450.0,0.0,0.0,3.855206085764145,0.3,10.0,8,True,False,False,False,True,False,True,False,True
902927535613372190,2127.0,0.0,4.93,3.8180694127366808,4.0,8.0,20,True,False,False,False,True,True,False,False,True
902951577056504602,2210.0,0.0,0.0,488.051470834979,1.0,8.0,14,True,False,False,True,False,True,False,False,True
902978247044721384,25000.0,0.0,4.72,488.051470834979,7.2,7.0,10,True,False,False,False,True,True,False,False,True
903340584935480766,5532.0,0.0,0.0,492.21909671057836,0.0,0.0,25,True,False,False,False,True,False,True,False,True
903368870432009242,8473.0,0.0,0.0,3.855206085764145,0.0,0.0,14,True,False,False,False,True,False,True,False,True
903383748796116891,3831.0,0.0,0.0,488.051470834979,1.2,8.0,21,True,False,False,False,True,False,True,False,True
903417349798770120,4543.0,0.0,0.0,492.21909671057836,0.98,8.0,24,True,False,False,False,True,False,True,False,True
903449439205225593,2006.0,0.0,4.88,4.779680037529501,3.12,7.0,17,True,False,False,False,True,False,True,False,True
903569913167445109,1965.0,0.0,0.0,488.051470834979,0.0,0.0,0,True,False,False,True,False,True,False,False,True
903573264007839077,1965.0,0.0,0.0,488.051470834979,0.0,0.0,0,True,False,False,True,False,True,False,False,True
903577415940094733,2210.0,0.0,0.0,488.051470834979,0.0,0.0,13,True,False,False,True,False,True,False,False,True
903579760120293406,2500.0,0.0,4.77,3.1742847596468065,3.94,7.0,14,True,False,False,False,True,False,True,False,True
903582193351953957,3193.0,0.0,0.0,488.24500183806487,0.0,0.0,17,True,False,False,True,False,True,False,False,True
903693267588099738,1305.0,1.0,4.78,1042.4508736657674,4.22,7.0,0,False,True,False,False,True,False,True,False,True
904055534536382134,2320.0,0.0,4.11,3.855206085764145,3.46,8.0,3,True,False,False,False,True,False,True,False,True
904087526220016740,1228.0,0.0,4.57,73.0207332285366,5.38,7.0,24,True,False,False,False,True,False,True,False,True
904247417341001416,6713.0,0.0,5.0,488.051470834979,3.4,8.0,8,False,True,False,False,True,False,True,False,True
904251181190085337,1300.0,0.0,4.77,494.9504391613621,3.75,7.0,0,True,False,False,True,False,False,True,False,True
904285366020168461,5943.0,0.0,4.82,488.24500183806487,3.14,8.0,6,False,True,False,False,True,False,True,False,True
904719275741484605,1500.0,0.0,4.75,3.8180694127366808,1.2,8.0,10,True,False,False,False,True,True,False,False,True
904773749787971857,3119.0,1.0,0.0,490.1572443129741,0.81,8.0,0,True,False,False,False,True,True,False,False,True
904837120842560084,2271.0,0.0,4.88,1.234721465780256,4.62,7.0,23,False,True,False,False,True,False,True,False,True
904862851320907220,2456.0,0.0,4.12,3.855206085764145,7.97,7.0,4,True,False,False,False,True,False,True,False,True
904886153893515217,1800.0,0.0,4.75,1.6796561374309336,4.71,7.0,4,True,False,False,False,True,False,True,False,True
905012222778014800,2999.0,0.0,5.0,414.23859024206007,2.11,8.0,16,True,False,False,False,True,True,False,False,True
905037323079134012,1199.0,0.0,4.41,1.6796561374309336,5.54,7.0,13,True,False,False,False,True,False,True,False,True
905118315971943231,1100.0,0.0,4.67,5.973202765973969,2.77,8.0,17,True,False,False,False,True,True,False,False,True
905435936329943012,2000.0,0.0,4.8,490.1572443129741,2.31,8.0,9,True,False,False,False,True,False,True,False,True
905517848714603350,1400.0,0.0,4.41,1.6796561374309336,5.2,7.0,4,True,False,False,False,True,False,True,False,True
905520366559193680,1100.0,1.0,4.8,3.1742847596468065,1.63,9.0,19,True,False,False,False,True,True,False,False,True
905609889462989818,1900.0,1.0,5.0,490.1572443129741,4.29,7.0,0,True,False,False,False,True,True,False,False,True
905665538563809292,1050.0,1.0,0.0,1.234721465780256,0.42,9.0,22,True,False,False,False,True,True,False,False,True
905745841932508743,4927.0,0.0,4.8,488.24500183806487,1.5,8.0,10,False,True,False,False,True,False,True,False,True
905751971753191528,2865.0,0.0,4.6,488.24500183806487,1.55,8.0,3,False,True,False,False,True,False,True,False,True
905829049522978740,1190.0,0.0,5.0,490.35850050013653,4.02,7.0,9,True,False,False,False,True,True,False,False,True
905883383021793734,2184.0,0.0,4.88,489.8628758611649,2.33,7.0,8,False,True,False,False,True,False,True,False,True
906318801577753496,1302.0,0.0,5.0,488.24500183806487,2.04,8.0,14,True,False,False,False,True,True,False,False,True
906353093986018611,2500.0,0.0,0.0,489.8628758611649,0.61,9.0,14,True,False,False,False,True,True,False,False,True
906510843537780173,1630.0,0.0,0.0,3.855206085764145,1.0,8.0,3,True,False,False,False,True,False,True,False,True
906902502073764724,19243.0,0.0,0.0,3.855206085764145,1.4,8.0,15,True,False,False,False,True,False,True,False,True
907163774503595369,1920.0,0.0,0.0,5.286658858414812,1.07,8.0,16,True,False,False,False,True,True,False,False,True
907243933180282845,2500.0,0.0,0.0,3.8180694127366808,0.71,8.0,0,True,False,False,False,True,False,True,False,True
907256826365169728,2668.0,0.0,4.71,3.855206085764145,2.14,8.0,8,False,True,False,False,True,False,True,False,True
907342192797086889,2100.0,0.0,0.0,5.647773904731127,1.43,8.0,22,True,False,False,False,True,True,False,False,True
907356662670417739,1690.0,0.0,4.94,3.1742847596468065,5.35,7.0,8,False,True,False,False,True,False,True,False,True
907383290133295261,2200.0,2.0,4.33,3.1742847596468065,2.25,8.0,24,True,False,False,False,True,True,False,False,True
907597450609784784,2100.0,0.0,4.72,3.1742847596468065,5.35,8.0,12,False,True,False,False,True,False,True,False,True
907715160085808614,770.0,0.0,3.85,5.973202765973969,4.11,8.0,14,True,False,False,False,True,True,False,False,True
907718590675136515,2058.0,0.0,5.0,1.6796561374309336,1.52,7.0,4,True,False,False,False,True,False,True,False,True
907764989795783110,2369.0,0.0,4.73,489.8628758611649,3.47,8.0,12,False,True,False,False,True,False,True,False,True
907769745263844685,1532.0,0.0,0.0,489.8628758611649,0.43,9.0,13,False,True,False,False,True,False,True,False,True
907845941998678581,6000.0,2.0,0.0,1.6796561374309336,0.0,0.0,2,True,False,False,True,False,True,False,False,True
907963046957864649,650.0,1.0,5.0,1.234721465780256,1.8,8.0,0,True,False,False,False,True,True,False,False,True
907984452624786112,5747.0,0.0,0.0,488.051470834979,1.71,7.0,23,True,False,False,False,True,False,True,False,True
908002383199950937,7736.0,0.0,0.0,488.051470834979,0.0,0.0,25,True,False,False,False,True,False,True,False,True
908013029684236763,1474.0,0.0,4.67,5.973202765973969,1.86,8.0,17,True,False,False,False,True,True,False,False,True
908018198297567611,4224.0,0.0,0.0,488.051470834979,1.0,7.0,20,True,False,False,False,True,False,True,False,True
908048298980873696,2038.0,1.0,4.6,3.8180694127366808,1.76,8.0,19,True,False,False,False,True,True,False,False,True
908075282190656420,14826.0,0.0,4.82,3.8180694127366808,3.33,7.0,3,True,False,False,False,True,True,False,False,True
908431654403900128,1900.0,2.0,4.54,488.051470834979,4.48,7.0,2,True,False,False,True,False,True,False,False,True
908435092688040862,2590.0,0.0,5.0,488.24500183806487,1.98,8.0,18,True,False,False,False,True,True,False,False,True
908468015480396548,1700.0,0.0,4.6,5.973202765973969,4.17,7.0,6,True,False,False,False,True,True,False,False,True
908564700844436122,2200.0,0.0,4.88,,7.35,7.0,17,True,False,False,False,True,True,False,False,True
908874376899342586,3000.0,0.0,4.85,1.6796561374309336,6.09,7.0,6,True,False,False,False,True,False,True,False,True
909098602381555620,1700.0,0.0,0.0,5.973202765973969,0.0,0.0,0,True,False,False,False,True,False,True,False,True
909198427816349003,8600.0,1.0,0.0,1.234721465780256,0.0,0.0,0,True,False,False,False,True,True,False,False,True
909219113303222783,1000.0,0.0,4.43,1.6796561374309336,4.24,8.0,4,True,False,False,False,True,False,True,False,True
909240927981656067,450.0,1.0,0.0,1.6796561374309336,0.61,9.0,0,True,False,False,False,True,False,True,False,True
909301767944249597,1416.0,1.0,4.4,4.339119388917998,2.63,8.0,0,True,False,False,False,True,True,False,False,True
909436242624187319,2916.0,0.0,5.0,3.1742847596468065,5.81,7.0,12,True,False,False,False,True,False,True,False,True
909520737239693658,600.0,0.0,4.5,,1.54,8.0,4,True,False,False,False,True,True,False,False,True
909536808831154528,9603.0,0.0,0.0,492.21909671057836,0.0,0.0,24,True,False,False,False,True,False,True,False,True
909536922806455242,11297.0,0.0,5.0,492.21909671057836,1.41,7.0,28,True,False,False,False,True,False,True,False,True
909879679339654353,8883.0,0.0,0.0,3.855206085764145,0.79,9.0,9,True,False,False,False,True,False,True,False,True
909916092445603765,12280.0,0.0,0.0,488.051470834979,0.0,0.0,0,True,False,False,False,True,False,True,False,True
909923549149418331,1500.0,2.0,5.0,1.6796561374309336,2.57,7.0,1,True,False,False,False,True,True,False,False,True
909930035065941475,2947.0,0.0,0.0,490.1572443129741,0.48,9.0,0,False,True,False,False,True,False,True,False,True
909956828828940427,4338.0,0.0,0.0,488.051470834979,0.61,9.0,18,True,False,False,False,True,False,True,False,True
910017371604350918,6936.0,0.0,5.0,3.855206085764145,6.0,7.0,7,True,False,False,False,True,False,True,False,True
910024980926916637,5698.0,0.0,5.0,3.855206085764145,3.8,8.0,2,False,True,False,False,True,False,True,False,True
910064712951942149,1030.0,0.0,4.67,,4.56,7.0,6,True,False,False,False,True,True,False,False,True
910064719471395527,470.0,0.0,3.89,,3.55,8.0,26,True,False,False,False,True,True,False,False,True
910070202526849730,1559.0,0.0,5.0,489.8628758611649,1.85,9.0,7,True,False,False,False,True,True,False,False,True
910116656142769268,5992.0,0.0,4.33,253.09733772287652,1.22,8.0,7,True,False,False,False,True,False,True,False,True
910146758657200254,2923.0,0.0,4.33,253.09733772287652,2.5,8.0,16,True,False,False,False,True,False,True,False,True
910148697481668818,5000.0,0.0,4.33,488.24500183806487,4.74,8.0,1,True,False,False,False,True,False,True,False,True
910169971538011047,2947.0,0.0,5.0,3.855206085764145,2.33,7.0,21,True,False,False,False,True,False,True,False,True
910497061761429995,2290.0,0.0,5.0,3.1742847596468065,2.34,7.0,5,True,False,False,False,True,True,False,False,True
910530314913648534,2309.0,1.0,0.0,921.3574381529139,0.0,0.0,29,True,False,False,False,True,True,False,False,True
910535168832716182,1670.0,1.0,0.0,921.3574381529139,0.0,0.0,2,True,False,False,False,True,True,False,False,True
910539955616531945,2235.0,1.0,0.0,921.3574381529139,0.0,0.0,29,True,False,False,False,True,True,False,False,True
910543022588780279,2505.0,1.0,0.0,921.3574381529139,0.0,0.0,29,True,False,False,False,True,True,False,False,True
910546211007358978,2677.0,1.0,0.0,921.3574381529139,0.0,0.0,29,True,False,False,False,True,True,False,False,True
910725238222988284,1650.0,0.0,5.0,5.647773904731127,3.08,7.0,23,True,False,False,False,True,True,False,False,True
910804189024736062,2947.0,2.0,0.0,488.051470834979,0.0,0.0,9,True,False,False,True,False,True,False,False,True
911279165043269915,1200.0,1.0,0.0,5.647773904731127,1.09,7.0,27,True,False,False,False,True,True,False,False,True
911660672108191582,5000.0,1.0,5.0,5.973202765973969,4.65,7.0,5,True,False,False,False,True,True,False,False,True
912003491027625258,4000.0,0.0,5.0,3.855206085764145,2.12,7.0,4,False,True,False,False,True,True,False,False,True
912039774288281849,2143.0,0.0,4.86,488.051470834979,4.67,8.0,7,False,True,False,False,True,False,True,False,True
912131571621250185,1500.0,0.0,4.81,5.973202765973969,6.08,7.0,14,True,False,False,False,True,False,True,False,True
912134106923269680,1070.0,0.0,4.71,3.855206085764145,3.23,7.0,5,True,False,False,False,True,False,True,False,True
912135490419551972,9189.0,0.0,5.0,678.3357246260763,2.81,7.0,0,False,True,False,False,True,True,False,False,True
912155664888098783,2382.0,0.0,0.0,3.855206085764145,1.07,8.0,5,False,True,False,False,True,False,True,False,True
912216551698281594,2710.0,0.0,3.9,3.1742847596468065,3.53,8.0,7,True,False,False,False,True,True,False,False,True
912269711970747634,2000.0,0.0,5.0,3.1742847596468065,1.92,8.0,18,True,False,False,False,True,False,True,False,True
912454847643841382,11297.0,0.0,0.0,492.21909671057836,0.0,0.0,15,True,False,False,False,True,False,True,False,True
912724190835124756,5260.0,0.0,0.0,488.051470834979,1.11,8.0,25,True,False,False,False,True,False,True,False,True
912752879974755046,3252.0,0.0,0.0,488.051470834979,0.0,0.0,13,True,False,False,False,True,False,True,False,True
912755280744275844,30000.0,0.0,4.92,1.6796561374309336,4.64,7.0,7,False,True,False,False,True,False,True,False,True
912870074819755140,8677.0,0.0,0.0,488.051470834979,0.0,0.0,26,True,False,False,False,True,False,True,False,True
912966656381161402,850.0,0.0,4.96,3.1742847596468065,8.12,7.0,4,True,False,False,False,True,True,False,False,True
913414399000193678,30000.0,0.0,4.5,3.855206085764145,4.05,8.0,17,False,True,False,False,True,False,True,False,True
913417526722909319,2200.0,0.0,0.0,3.855206085764145,0.94,8.0,27,False,True,False,False,True,True,False,False,True
913526134782369847,1950.0,0.0,0.0,5.647773904731127,1.0,7.0,3,True,False,False,False,True,False,True,False,True
913562226516909284,1350.0,0.0,0.0,21.38342837035468,2.0,7.0,1,True,False,False,False,True,True,False,False,True
913619796549892721,2500.0,0.0,0.0,483.299372936291,0.0,0.0,0,True,False,False,False,True,True,False,False,True
913753789282520770,4421.0,0.0,0.0,1.234721465780256,0.0,0.0,0,True,False,False,True,False,False,True,False,True
913829548548350405,8019.0,0.0,0.0,3.855206085764145,0.42,9.0,15,True,False,False,False,True,False,True,False,True
913832604846696341,950.0,0.0,4.67,3.1742847596468065,1.01,8.0,1,True,False,False,False,True,True,False,False,True
913841380928866820,1650.0,0.0,4.88,1.6796561374309336,3.38,7.0,10,True,False,False,False,True,True,False,False,True
913844982969510874,1350.0,0.0,4.43,3.1742847596468065,4.52,8.0,10,False,True,False,False,True,False,True,False,True
913849589821792075,470.0,1.0,0.0,1.6796561374309336,0.0,0.0,0,True,False,False,False,True,True,False,False,True
913851645368230167,1200.0,0.0,4.0,3.1742847596468065,1.07,8.0,0,True,False,False,False,True,True,False,False,True
913872845416971725,3610.0,0.0,5.0,5.973202765973969,1.64,8.0,13,True,False,False,False,True,False,True,False,True
914123190572069431,1250.0,0.0,4.89,3.1742847596468065,3.29,8.0,13,False,True,False,False,True,False,True,False,True
914157035514343843,2200.0,0.0,5.0,5.647773904731127,4.15,7.0,7,False,True,False,False,True,True,False,False,True
914202228773116056,2259.0,0.0,0.0,3.855206085764145,0.42,9.0,17,True,False,False,False,True,False,True,False,True
914236332060572488,5500.0,1.0,4.75,5.647773904731127,2.11,8.0,12,True,False,False,False,True,True,False,False,True
914258130340937211,1150.0,0.0,4.59,3.1742847596468065,5.6,8.0,12,False,True,False,False,True,True,False,False,True
914351054526274859,3094.0,0.0,5.0,1.6796561374309336,5.2,7.0,8,True,False,False,False,True,False,True,False,True
914413122231504068,3315.0,2.0,0.0,488.051470834979,0.0,0.0,25,True,False,False,True,False,True,False,False,True
914540886629512440,529.0,0.0,0.0,490.1572443129741,0.0,0.0,0,True,False,False,False,True,True,False,False,True
914573214364790514,1259.0,0.0,0.0,468.1008044276354,0.77,8.0,30,True,False,False,True,False,True,False,False,True
914982630337421568,1200.0,0.0,4.58,3.855206085764145,4.09,8.0,0,True,False,False,False,True,False,True,False,True
915016359743471447,2210.0,0.0,4.8,4.779680037529501,4.17,7.0,15,True,False,False,False,True,False,True,False,True
915074809523182064,2500.0,0.0,5.0,7.997025397482145,5.25,7.0,11,True,False,False,False,True,True,False,False,True
915183701535930300,2800.0,0.0,0.0,678.2893120634247,0.6,9.0,29,True,False,False,False,True,True,False,False,True
915254669807431674,2063.0,0.0,5.0,3.855206085764145,3.2,7.0,12,False,True,False,False,True,True,False,False,True
915272965693532378,5207.0,0.0,4.53,1.6796561374309336,6.22,7.0,0,True,False,False,False,True,False,True,False,True
915802708402886791,3512.0,0.0,0.0,488.051470834979,0.0,0.0,13,True,False,False,False,True,False,True,False,True
916460634487872230,1080.0,1.0,0.0,5.286658858414812,0.0,0.0,0,True,False,False,False,True,False,True,False,True
916508450497134639,2000.0,0.0,4.08,488.051470834979,4.68,8.0,5,True,False,False,True,False,False,True,False,True
916514524207098099,2000.0,0.0,3.71,488.24500183806487,2.47,8.0,13,True,False,False,True,False,False,True,False,True
916515033987300910,1302.0,0.0,5.0,483.299372936291,2.81,7.0,10,True,False,False,True,False,True,False,False,True
916539902312012535,2088.0,0.0,5.0,7.997025397482145,2.45,7.0,14,False,True,False,False,True,False,True,False,True
916631046436442469,1800.0,0.0,4.43,1.6796561374309336,2.92,8.0,0,True,False,False,False,True,False,True,False,True
916785812655315511,1558.0,0.0,4.76,3.855206085764145,6.14,7.0,3,False,True,False,False,True,True,False,False,True
916851984827856059,1150.0,0.0,4.33,488.051470834979,6.35,7.0,5,False,True,False,True,False,False,True,False,True
916875168551171118,1140.0,0.0,4.61,488.051470834979,8.41,7.0,2,False,True,False,True,False,False,True,False,True
917118325492690031,6140.0,0.0,5.0,4.779680037529501,2.69,7.0,11,True,False,False,False,True,False,True,False,True
917135948113626066,3183.0,0.0,4.75,1.6796561374309336,2.5,7.0,6,True,False,False,False,True,False,True,False,True
917174502355267888,2755.0,0.0,4.93,3.855206085764145,5.56,7.0,2,False,True,False,False,True,False,True,False,True
917195799050562851,1228.0,0.0,4.44,1.6796561374309336,3.97,7.0,24,True,False,False,False,True,False,True,False,True
917206142051136037,1228.0,0.0,4.43,1.6796561374309336,4.12,7.0,11,True,False,False,False,True,False,True,False,True
917268166242268362,2200.0,0.0,4.67,5.973202765973969,2.81,8.0,11,True,False,False,False,True,False,True,False,True
917361112004892253,1300.0,0.0,4.0,5.973202765973969,3.89,7.0,8,True,False,False,False,True,True,False,False,True
917388077582025627,1650.0,0.0,4.5,5.973202765973969,4.5,8.0,8,True,False,False,False,True,True,False,False,True
917427885055386875,11781.0,0.0,4.63,3.855206085764145,3.69,7.0,17,True,False,False,False,True,False,True,False,True
917447930165304058,9332.0,0.0,0.0,488.051470834979,0.0,0.0,15,True,False,False,False,True,False,True,False,True
917519215072636746,2550.0,0.0,4.82,3.1742847596468065,3.79,8.0,0,True,False,False,False,True,True,False,False,True
917744087801678065,12280.0,0.0,0.0,483.299372936291,1.0,7.0,25,True,False,False,False,True,True,False,False,True
917767439328071679,1695.0,0.0,0.0,483.299372936291,1.11,8.0,18,True,False,False,False,True,True,False,False,True
917771993496687352,2972.0,2.0,0.0,9363.38906136174,1.0,8.0,30,True,False,False,False,True,True,False,False,True
917788947187737320,2431.0,0.0,5.0,483.299372936291,2.31,8.0,0,True,False,False,False,True,True,False,False,True
917791681840280159,2923.0,0.0,0.0,483.299372936291,0.55,9.0,19,True,False,False,False,True,True,False,False,True
917792854986292146,1400.0,0.0,4.53,488.051470834979,6.71,7.0,6,False,True,False,True,False,False,True,False,True
917855517981700550,1400.0,0.0,4.52,488.051470834979,7.59,7.0,8,False,True,False,True,False,False,True,False,True
917869516712235172,990.0,0.0,4.96,485.80296557377693,9.51,7.0,6,False,True,False,False,True,False,True,False,True
917878312635959274,1230.0,1.0,0.0,5.286658858414812,0.7,8.0,30,True,False,False,False,True,False,True,False,True
917883166776525079,980.0,0.0,4.67,3.1742847596468065,4.86,7.0,6,True,False,False,False,True,False,True,False,True
918044336689224564,1400.0,0.0,4.56,3.1742847596468065,3.18,8.0,9,True,False,False,False,True,False,True,False,True
918050536106336300,6000.0,0.0,4.81,5.286658858414812,7.68,7.0,13,False,True,False,False,True,False,True,False,True
918064229157040797,1880.0,0.0,4.76,3.1742847596468065,11.59,7.0,14,True,False,False,False,True,False,True,False,True
918430368192827252,750.0,0.0,3.92,2643.853494260403,5.07,7.0,7,True,False,False,False,True,True,False,False,True
918535347956725166,2210.0,0.0,4.88,5.973202765973969,3.12,7.0,10,True,False,False,False,True,False,True,False,True
918554303706041119,3500.0,1.0,5.0,3.855206085764145,4.09,7.0,16,True,False,False,False,True,True,False,False,True
918592535273827132,1690.0,0.0,5.0,5.973202765973969,2.37,8.0,0,True,False,False,False,True,True,False,False,True
918607602469085498,2200.0,1.0,4.86,1.6796561374309336,3.5,7.0,0,True,False,False,False,True,True,False,False,True
918629471997698463,800.0,3.0,0.0,185.35522549637923,1.22,8.0,0,True,False,False,True,False,False,True,False,True
918635650926047707,1700.0,0.0,0.0,1.6796561374309336,0.0,0.0,0,True,False,False,False,True,True,False,True,False
918649437376191475,5000.0,0.0,4.57,488.24500183806487,3.44,8.0,3,True,False,False,False,True,False,True,False,True
918658359409127571,3500.0,1.0,5.0,3.8180694127366808,2.11,7.0,24,True,False,False,False,True,True,False,False,True
918694944429851916,3315.0,0.0,0.0,3.855206085764145,0.0,0.0,0,True,False,False,False,True,False,True,False,True
918707168789473337,3758.0,0.0,0.0,3.855206085764145,1.13,8.0,8,True,False,False,False,True,False,True,False,True
918844276545721267,2890.0,0.0,5.0,483.299372936291,4.62,7.0,2,True,False,False,False,True,True,False,False,True
918846866296559198,3100.0,1.0,4.71,3.855206085764145,3.04,7.0,4,True,False,False,False,True,True,False,False,True
918849746326382698,1678.0,0.0,4.79,488.24500183806487,6.36,7.0,0,False,True,False,False,True,False,True,False,True
918910496883688980,1700.0,0.0,4.92,488.24500183806487,4.59,8.0,3,False,True,False,False,True,False,True,False,True
919246549392679003,3500.0,0.0,5.0,489.8628758611649,3.0,7.0,30,True,False,False,False,True,False,True,False,True
919249744985809212,1800.0,0.0,5.0,490.1572443129741,2.34,8.0,27,True,False,False,False,True,False,True,False,True
919275175902006440,914.0,1.0,4.86,3.8180694127366808,2.8,8.0,2,True,False,False,False,True,True,False,False,True
919432746976596198,3929.0,0.0,4.56,3.855206085764145,4.35,8.0,13,True,False,False,False,True,False,True,False,True
919435510137635097,999.0,0.0,4.83,414.2107175534726,4.8,8.0,30,True,False,False,False,True,True,False,False,True
919457509193393722,3929.0,0.0,0.0,3.855206085764145,1.03,8.0,14,True,False,False,False,True,False,True,False,True
