listing_id,neighbourhood_cleansed,room_type,accommodates,bathrooms_numeric,beds,bathrooms_shared,amenities_num
3848316,Praha 9,Private room,2,3.0,1.0,0,986
3855804,Praha 1,Entire home/apt,2,1.0,1.0,0,370
3860297,Praha 1,Entire home/apt,4,1.0,1.0,0,974
3868439,Praha 2,Entire home/apt,5,1.0,5.0,0,636
3897213,Praha 1,Entire home/apt,2,1.0,1.0,0,804
3906237,Praha 10,Entire home/apt,2,1.0,1.0,0,299
3910344,Praha 1,Entire home/apt,4,1.0,2.0,0,274
3942066,Praha 1,Entire home/apt,2,1.0,2.0,0,719
3999017,Praha 1,Entire home/apt,2,1.0,2.0,0,361
4011532,Praha 1,Entire home/apt,2,1.0,2.0,0,392
4019928,Praha 1,Entire home/apt,4,1.0,2.0,0,299
4020184,Praha 1,Entire home/apt,3,1.0,1.0,0,555
4032287,Praha 9,Entire home/apt,4,1.5,4.0,0,612
4043897,Praha 8,Entire home/apt,3,1.0,2.0,0,582
4057103,Praha 2,Entire home/apt,4,1.0,4.0,0,724
4067308,Praha 1,Entire home/apt,2,1.0,1.0,0,535
4067519,Praha 1,Entire home/apt,2,1.0,1.0,0,555
4097961,Praha 1,Private room,3,1.5,2.0,1,897
4102616,Praha 1,Entire home/apt,2,1.0,1.0,0,535
4111243,Praha 10,Entire home/apt,2,1.0,1.0,0,301
4123951,Praha 10,Private room,2,1.5,2.0,1,365
4138985,Praha 1,Entire home/apt,2,1.0,1.0,0,791
4146486,Praha 6,Entire home/apt,2,1.0,1.0,0,525
4148202,Praha 1,Entire home/apt,7,1.0,4.0,0,366
4154459,Praha 2,Entire home/apt,3,1.0,2.0,0,462
4169502,Praha 2,Entire home/apt,3,1.0,1.0,0,403
4181329,Praha 3,Private room,2,1.5,1.0,1,1463
4186031,Praha 1,Entire home/apt,13,1.5,10.0,0,545
4192947,Praha 8,Entire home/apt,2,1.0,1.0,0,729
4220495,Praha 1,Entire home/apt,2,1.0,1.0,0,316
4222788,Praha 2,Entire home/apt,2,1.0,1.0,0,351
4242785,Praha 1,Entire home/apt,3,1.0,2.0,0,517
4254908,Praha 8,Entire home/apt,3,1.0,3.0,0,603
4255713,Praha 2,Entire home/apt,3,1.0,2.0,0,1228
4272222,Praha 1,Entire home/apt,16,3.5,18.0,0,519
4275586,Praha 1,Entire home/apt,2,1.5,1.0,0,1105
4276782,Praha 2,Entire home/apt,6,1.0,3.0,0,172
4277873,Praha 3,Entire home/apt,4,1.0,3.0,0,224
4281403,Praha 8,Entire home/apt,4,1.0,2.0,0,544
4282453,Praha 1,Entire home/apt,4,1.0,2.0,0,375
4297594,Praha 10,Entire home/apt,4,1.0,2.0,0,329
4300692,Praha 1,Entire home/apt,4,1.0,4.0,0,335
4306132,Praha 1,Entire home/apt,2,1.0,2.0,0,235
4326834,Praha 3,Entire home/apt,6,1.0,3.0,0,605
4327645,Praha 5,Private room,1,1.0,2.0,0,80
4330227,Praha 1,Entire home/apt,2,1.0,2.0,0,404
4330583,Praha 10,Entire home/apt,2,1.0,1.0,0,582
4347269,Praha 1,Entire home/apt,6,1.0,3.0,0,353
4353029,Praha 2,Entire home/apt,6,1.0,4.0,0,926
4356855,Praha 1,Entire home/apt,3,1.0,1.0,0,556
4357780,Praha 1,Entire home/apt,2,1.0,2.0,0,556
4357877,Praha 1,Entire home/apt,3,1.0,1.0,0,525
4358029,Praha 1,Entire home/apt,3,1.0,2.0,0,555
4361518,Praha 6,Entire home/apt,4,1.0,4.0,0,1054
4374443,Praha 7,Entire home/apt,4,1.5,4.0,0,963
4379493,Praha 1,Entire home/apt,4,1.0,1.0,0,364
4391778,Praha 1,Entire home/apt,3,1.0,2.0,0,576
4399328,Praha 1,Entire home/apt,6,1.5,4.0,0,1148
4407430,Praha 5,Entire home/apt,5,1.0,3.0,0,391
4413449,Praha 2,Hotel room,3,1.0,1.0,0,479
4435446,Praha 5,Entire home/apt,2,1.0,2.0,0,178
4451817,Praha 2,Entire home/apt,4,1.0,2.0,0,110
4459061,Praha 2,Private room,3,1.0,1.0,0,320
4471025,Praha 17,Entire home/apt,2,1.0,2.0,0,584
4482813,Praha 5,Entire home/apt,2,1.0,2.0,0,434
4492711,Praha 4,Entire home/apt,5,1.5,6.0,0,780
4505576,Praha 9,Entire home/apt,7,1.0,5.0,0,742
4510209,Praha 9,Entire home/apt,4,1.0,2.0,0,640
4513276,Praha 1,Entire home/apt,4,1.0,2.0,0,909
4521645,Praha 9,Entire home/apt,11,2.0,7.0,0,903
4531105,Praha 10,Entire home/apt,2,1.0,1.0,0,495
4536232,Praha 1,Private room,3,1.0,1.0,1,746
4560836,Praha 2,Entire home/apt,4,1.0,5.0,0,378
4573550,Praha 1,Private room,1,1.0,1.0,1,207
4581742,Praha 1,Entire home/apt,4,1.0,4.0,0,388
4605545,Praha 10,Private room,2,1.0,1.0,0,634
4613704,Praha 2,Hotel room,4,1.0,4.0,0,318
4619686,Praha 5,Hotel room,2,1.0,2.0,0,137
4628314,Praha 3,Entire home/apt,6,1.0,3.0,0,1073
4629662,Praha 8,Private room,2,1.0,2.0,0,471
4629770,Praha 8,Private room,3,1.0,3.0,0,388
4636547,Praha 1,Entire home/apt,6,2.0,3.0,0,135
4636980,Praha 1,Entire home/apt,8,2.0,3.0,0,358
4641866,Praha 3,Entire home/apt,4,1.0,2.0,0,1078
4646506,Praha 3,Entire home/apt,4,1.5,2.0,0,1123
4648992,Praha 2,Entire home/apt,3,1.5,1.0,0,502
4656601,Praha 1,Entire home/apt,11,1.5,9.0,0,527
4661414,Praha 1,Entire home/apt,6,1.5,3.0,0,443
4664550,Praha 1,Entire home/apt,10,1.5,6.0,0,339
4669266,Praha 10,Private room,2,1.0,1.0,1,673
4675496,Praha 1,Entire home/apt,6,1.5,3.0,0,135
4683256,Praha 1,Entire home/apt,4,1.5,4.0,0,181
4684411,Praha 1,Entire home/apt,2,1.0,1.0,0,629
4684489,Praha 1,Entire home/apt,5,1.0,3.0,0,699
4684491,Praha 4,Entire home/apt,4,1.0,4.0,0,400
4684502,Praha 1,Entire home/apt,4,1.0,2.0,0,700
4684549,Praha 1,Entire home/apt,4,1.0,2.0,0,723
4684566,Praha 1,Hotel room,8,1.0,4.0,0,744
4703467,Praha 1,Private room,2,1.0,2.0,1,19
4713822,Praha 5,Entire home/apt,4,1.0,4.0,0,147
4713996,Praha 6,Private room,1,1.0,1.0,0,129
4717700,Praha 1,Entire home/apt,2,1.0,1.0,0,329
4719127,Praha 5,Entire home/apt,5,1.0,5.0,0,661
4720355,Praha 3,Entire home/apt,2,1.0,1.0,0,383
4748650,Praha 1,Entire home/apt,2,1.0,1.0,0,411
4762442,Praha 1,Entire home/apt,4,1.5,1.0,0,939
4778330,Praha 15,Private room,1,1.5,1.0,1,463
4782133,Praha 2,Entire home/apt,2,1.5,1.0,0,356
4791206,Praha 3,Entire home/apt,2,1.0,1.0,0,428
4795280,Praha 1,Entire home/apt,9,2.0,8.0,0,416
4801950,Praha 2,Entire home/apt,3,1.0,3.0,0,117
4814074,Praha 10,Entire home/apt,3,1.0,2.0,0,321
4817705,Praha 2,Entire home/apt,4,1.0,2.0,0,553
4819738,Praha 7,Entire home/apt,2,1.0,3.0,0,513
4826668,Praha 2,Entire home/apt,2,1.0,2.0,0,860
4829583,Praha 1,Entire home/apt,3,1.0,2.0,0,739
4829761,Praha 1,Entire home/apt,4,1.0,4.0,0,279
4830292,Praha 1,Private room,4,1.0,5.0,0,226
4848318,Praha 6,Private room,2,1.5,1.0,1,256
4857621,Praha 3,Entire home/apt,4,1.0,3.0,0,753
4862489,Praha 2,Entire home/apt,4,1.0,2.0,0,264
4871411,Praha 2,Entire home/apt,3,1.0,1.0,0,446
4876586,Praha 1,Entire home/apt,3,1.0,2.0,0,385
4882585,Praha 2,Entire home/apt,5,2.0,4.0,0,339
4883830,Praha 15,Entire home/apt,4,1.0,4.0,0,393
4894629,Praha 2,Private room,2,1.0,1.0,0,436
4896086,Praha 7,Entire home/apt,4,1.0,2.0,0,293
4900540,Praha 2,Entire home/apt,4,1.0,6.0,0,672
4904639,Praha 6,Entire home/apt,2,1.0,2.0,0,781
4911206,Praha 1,Private room,2,1.5,2.0,0,412
4912711,Praha 6,Entire home/apt,6,1.0,4.0,0,650
4914359,Praha 1,Entire home/apt,4,1.0,1.0,0,363
4944617,Praha 2,Entire home/apt,2,1.0,1.0,0,446
4955788,Praha 2,Entire home/apt,4,1.0,3.0,0,578
4962251,Praha 4,Entire home/apt,5,1.0,4.0,0,236
4974987,Praha 9,Entire home/apt,2,1.0,2.0,0,588
5034836,Praha 10,Entire home/apt,4,2.0,4.0,0,1064
5063255,Praha 9,Entire home/apt,4,1.0,2.0,0,370
5073041,Praha 1,Private room,2,1.0,2.0,0,183
5074148,Praha 1,Entire home/apt,4,2.0,3.0,0,1250
5081764,Praha 2,Entire home/apt,4,1.0,2.0,0,88
5113272,Praha 5,Entire home/apt,4,1.0,2.0,0,496
5113342,Praha 1,Entire home/apt,2,1.0,1.0,0,590
5119071,Praha 1,Entire home/apt,4,1.0,2.0,0,676
5119296,Praha 1,Entire home/apt,2,1.0,1.0,0,661
5119567,Praha 1,Entire home/apt,3,1.0,1.0,0,661
5134094,Praha 1,Entire home/apt,6,1.0,6.0,0,874
5139915,Praha 1,Entire home/apt,16,3.0,19.0,0,413
5151651,Praha 16,Private room,2,1.0,1.0,0,776
5153029,Praha 1,Entire home/apt,4,1.0,2.0,0,711
5177334,Praha 6,Entire home/apt,2,1.0,3.0,0,362
5181475,Praha 6,Entire home/apt,6,1.5,4.0,0,997
5185601,Praha 15,Private room,1,1.0,1.0,0,188
5192827,Praha 2,Entire home/apt,5,2.0,3.0,0,732
5196746,Praha 3,Entire home/apt,4,1.0,2.0,0,164
5206237,Praha 1,Entire home/apt,4,1.0,2.0,0,1017
5219624,Praha 1,Entire home/apt,4,1.0,2.0,0,248
5220520,Praha 5,Entire home/apt,2,1.0,2.0,0,190
5236264,Praha 3,Entire home/apt,6,1.0,3.0,0,561
5239268,Praha 1,Entire home/apt,4,1.0,2.0,0,1019
5247792,Praha 16,Entire home/apt,3,1.0,2.0,0,1077
5282748,Praha 2,Entire home/apt,6,1.0,4.0,0,728
5285149,Praha 1,Entire home/apt,6,2.0,3.0,0,153
5290902,Praha 3,Entire home/apt,2,1.5,1.0,0,663
5293232,Praha 1,Entire home/apt,2,1.0,1.0,0,351
5294795,Praha 1,Entire home/apt,4,1.0,2.0,0,501
5295639,Praha 1,Entire home/apt,2,1.0,3.0,0,273
5312474,Praha 1,Entire home/apt,3,1.0,2.0,0,564
5313244,Praha 1,Entire home/apt,4,1.0,2.0,0,745
5320952,Praha 1,Entire home/apt,7,1.0,6.0,0,468
5321364,Praha 1,Entire home/apt,9,1.0,7.0,0,524
5331996,Praha 5,Entire home/apt,8,4.0,4.0,0,1334
5367405,Praha 2,Private room,1,2.0,1.0,0,323
5404280,Praha 9,Entire home/apt,2,1.0,1.0,0,454
5451104,Praha 1,Entire home/apt,4,1.0,4.0,0,164
5453418,Praha 2,Entire home/apt,3,1.0,2.0,0,356
5461931,Praha 1,Entire home/apt,5,2.0,3.0,0,397
5483549,Praha 1,Entire home/apt,9,2.0,7.0,0,743
5484508,Praha 1,Entire home/apt,4,1.0,3.0,0,461
5514977,Praha 1,Entire home/apt,10,2.0,8.0,0,626
5528865,Praha 1,Entire home/apt,4,1.0,3.0,0,712
5542433,Praha 1,Entire home/apt,14,3.5,11.0,0,530
5545896,Praha 8,Entire home/apt,2,1.0,2.0,0,142
5554041,Praha 8,Entire home/apt,5,1.0,5.0,0,86
5558220,Praha 5,Private room,2,2.0,2.0,0,56
5579745,Praha 6,Entire home/apt,3,1.0,1.0,0,125
5595637,Praha 2,Entire home/apt,7,1.0,4.0,0,141
5595936,Praha 2,Entire home/apt,8,1.0,4.0,0,141
5648285,Praha 6,Entire home/apt,2,1.0,2.0,0,392
5675676,Praha 3,Entire home/apt,2,1.0,1.0,0,842
5679394,Praha 2,Entire home/apt,4,1.0,2.0,0,278
5690412,Praha 10,Entire home/apt,4,1.5,2.0,0,94
5711937,Praha 6,Entire home/apt,8,1.0,5.0,0,890
5717533,Praha 5,Entire home/apt,4,1.0,2.0,0,171
5717557,Praha 5,Entire home/apt,4,1.0,1.0,0,766
5737577,Praha 2,Entire home/apt,5,1.0,2.0,0,349
5787464,Praha 5,Entire home/apt,8,1.0,5.0,0,123
5830974,Praha 2,Entire home/apt,4,1.0,2.0,0,167
5846687,Praha 1,Entire home/apt,6,1.0,5.0,0,192
5860909,Praha 4,Entire home/apt,3,1.0,1.0,0,324
5861192,Praha 10,Entire home/apt,2,1.0,1.0,0,382
5865619,Praha 1,Entire home/apt,4,1.0,3.0,0,509
5866580,Praha 2,Entire home/apt,14,1.5,7.0,0,490
5882166,Praha 1,Entire home/apt,6,1.5,3.0,0,923
5901548,Praha 1,Entire home/apt,4,2.0,3.0,0,596
5953405,Praha 5,Entire home/apt,8,1.5,7.0,0,393
5966841,Praha 1,Entire home/apt,2,1.5,1.0,0,308
5974283,Praha 8,Entire home/apt,2,1.0,1.0,0,703
5988109,Praha 8,Entire home/apt,2,1.5,2.0,0,775
5988595,Praha 21,Entire home/apt,3,1.0,3.0,0,316
5989149,Praha 5,Entire home/apt,4,2.0,4.0,0,498
6022761,Praha 1,Entire home/apt,4,1.0,1.0,0,395
6038247,Praha 1,Entire home/apt,6,2.5,8.0,0,620
6047143,Praha 7,Entire home/apt,2,1.0,1.0,0,414
6071308,Praha 1,Entire home/apt,2,1.0,1.0,0,747
6081231,Praha 3,Entire home/apt,2,1.5,1.0,0,698
6084046,Praha 3,Entire home/apt,4,1.0,2.0,0,652
6088768,Praha 8,Entire home/apt,4,1.0,2.0,0,478
6147702,Praha 2,Entire home/apt,3,1.0,1.0,0,265
6167954,Praha 6,Private room,2,1.0,2.0,1,290
6173491,Praha 2,Entire home/apt,4,1.5,2.0,0,628
6181597,Praha 7,Entire home/apt,5,1.5,3.0,0,1388
6192159,Praha 6,Private room,2,1.0,2.0,1,170
6195429,Praha 1,Entire home/apt,10,2.0,6.0,0,605
6199212,Praha 6,Private room,2,1.0,2.0,0,110
6211611,Praha 1,Entire home/apt,2,1.0,1.0,0,368
6212153,Praha 1,Entire home/apt,2,1.0,1.0,0,355
6218739,Praha 1,Entire home/apt,3,1.0,2.0,0,351
6218745,Praha 1,Entire home/apt,2,1.0,1.0,0,318
6219087,Praha 1,Entire home/apt,3,1.0,2.0,0,457
6230782,Praha 2,Entire home/apt,10,2.0,8.0,0,738
6242033,Praha 10,Entire home/apt,3,1.0,1.0,0,107
6257547,Praha 2,Entire home/apt,11,2.5,11.0,0,869
6266730,Praha 10,Entire home/apt,4,1.0,2.0,0,486
6279366,Praha 6,Entire home/apt,2,1.0,2.0,0,966
6280628,Praha 3,Entire home/apt,7,1.0,3.0,0,1269
6297788,Praha 1,Entire home/apt,9,1.0,5.0,0,122
6299372,Praha 5,Entire home/apt,8,1.5,10.0,0,356
6299540,Praha 5,Entire home/apt,10,1.5,9.0,0,256
6311596,Praha 1,Entire home/apt,4,1.5,2.0,0,874
6334324,Praha 1,Entire home/apt,13,5.0,13.0,0,577
6353826,Praha 5,Entire home/apt,4,1.0,4.0,0,355
6369659,Praha 5,Entire home/apt,8,1.5,5.0,0,407
6382321,Praha 10,Entire home/apt,2,1.0,4.0,0,188
6387186,Praha 1,Entire home/apt,3,1.0,3.0,0,358
6387568,Praha 4,Shared room,16,10.0,8.0,1,471
6403267,Praha 1,Entire home/apt,8,1.0,8.0,0,378
6423163,Praha 1,Entire home/apt,5,1.0,3.0,0,399
6445579,Praha 1,Entire home/apt,4,1.0,2.0,0,131
6459423,Praha 1,Entire home/apt,5,1.0,2.0,0,868
6497083,Praha 2,Entire home/apt,2,1.0,1.0,0,562
6501721,Praha 1,Entire home/apt,2,1.0,2.0,0,464
6517577,Praha 7,Entire home/apt,4,1.5,1.0,0,1058
6534286,Praha 3,Entire home/apt,6,2.5,5.0,0,421
6550817,Praha 2,Entire home/apt,6,1.0,2.0,0,170
6559540,Praha 10,Private room,2,1.5,1.0,1,210
6565670,Praha 2,Entire home/apt,3,1.0,2.0,0,75
6613181,Praha 1,Entire home/apt,8,1.0,8.0,0,284
6632674,Praha 1,Entire home/apt,8,1.5,2.0,0,581
6633377,Praha 1,Entire home/apt,2,1.0,1.0,0,388
6665639,Praha 2,Entire home/apt,8,1.0,4.0,0,360
6669839,Praha 2,Private room,2,1.5,1.0,1,417
6704008,Praha 7,Entire home/apt,4,1.0,4.0,0,885
6715595,Praha 1,Entire home/apt,2,1.5,1.0,0,699
6734254,Praha 10,Private room,3,2.5,2.0,1,885
6734471,Praha 1,Entire home/apt,3,1.5,1.0,0,820
6754157,Praha 7,Entire home/apt,2,1.0,1.0,0,548
6764855,Praha 1,Entire home/apt,6,1.0,6.0,0,614
6768867,Praha 1,Entire home/apt,6,1.0,3.0,0,679
6770497,Praha 1,Entire home/apt,9,1.5,5.0,0,690
6773847,Praha 9,Entire home/apt,5,1.5,3.0,0,792
6773886,Praha 1,Entire home/apt,6,1.0,3.0,0,674
6790042,Praha 5,Entire home/apt,2,1.0,1.0,0,314
6812359,Praha 1,Private room,2,1.0,2.0,1,287
6812865,Praha 1,Private room,2,1.0,1.0,1,351
6815432,Praha 1,Private room,2,1.0,2.0,1,276
6815443,Praha 1,Private room,2,1.0,1.0,1,312
6816145,Praha 2,Private room,3,1.0,1.0,1,814
6827803,Praha 5,Private room,2,2.0,2.0,1,803
6831715,Praha 2,Entire home/apt,3,1.0,2.0,0,313
6841809,Praha 3,Entire home/apt,4,1.5,3.0,0,554
6847754,Praha 10,Entire home/apt,4,1.0,2.0,0,319
6857590,Praha 2,Entire home/apt,3,1.0,1.0,0,498
6879736,Praha 2,Entire home/apt,2,1.5,1.0,0,840
6889209,Praha 1,Entire home/apt,6,2.0,4.0,0,367
6927932,Praha 12,Entire home/apt,2,1.0,2.0,0,116
6929556,Praha 2,Private room,1,1.0,1.0,0,82
6970071,Praha 5,Entire home/apt,10,1.5,5.0,0,407
6973285,Praha 1,Entire home/apt,2,1.0,1.0,0,778
7002186,Praha 1,Entire home/apt,2,1.0,1.0,0,351
7019067,Praha 1,Entire home/apt,3,1.0,1.0,0,463
7021250,Praha 2,Entire home/apt,4,1.0,2.0,0,147
7021325,Praha 2,Entire home/apt,4,1.0,2.0,0,207
7042192,Praha 5,Private room,2,1.5,2.0,1,1024
7061831,Praha 11,Entire home/apt,2,1.0,1.0,0,334
7077799,Praha 2,Entire home/apt,2,1.0,1.0,0,396
7079906,Praha 2,Entire home/apt,3,1.0,2.0,0,358
7080353,Praha 2,Entire home/apt,3,1.0,2.0,0,369
7080401,Praha 2,Entire home/apt,3,1.0,2.0,0,365
7126445,Praha 1,Entire home/apt,2,1.5,1.0,0,354
7137696,Praha 9,Entire home/apt,4,1.0,2.0,0,778
7147096,Praha 7,Private room,2,1.0,2.0,0,322
7152875,Praha 21,Entire home/apt,3,1.0,2.0,0,329
7196593,Praha 1,Private room,2,1.0,1.0,1,364
7215082,Praha 7,Entire home/apt,3,1.5,3.0,0,350
7215226,Praha 1,Entire home/apt,2,1.5,2.0,0,368
7218932,Praha 1,Entire home/apt,9,1.0,3.0,0,322
7218941,Praha 1,Entire home/apt,10,1.5,2.0,0,264
7238602,Praha 2,Entire home/apt,4,1.5,1.0,0,676
7239297,Praha 3,Entire home/apt,2,1.0,1.0,0,278
7242654,Praha 2,Entire home/apt,3,1.0,2.0,0,283
7352200,Praha 1,Entire home/apt,4,1.0,5.0,0,295
7356783,Praha 3,Private room,2,1.0,1.0,0,225
7357217,Praha 6,Entire home/apt,4,1.0,4.0,0,385
7361726,Praha 3,Entire home/apt,2,1.0,1.0,0,479
7362114,Praha 3,Entire home/apt,4,1.0,2.0,0,500
7377708,Praha 1,Entire home/apt,2,1.0,1.0,0,419
7391807,Praha 8,Entire home/apt,12,1.5,10.0,0,526
7397118,Praha 6,Entire home/apt,4,1.5,2.0,0,787
7429318,Praha 11,Entire home/apt,4,1.5,4.0,0,171
7436183,Praha 2,Entire home/apt,2,1.0,1.0,0,336
7464775,Praha 2,Entire home/apt,4,1.0,2.0,0,189
7475752,Praha 7,Private room,5,1.0,5.0,1,320
7505057,Praha 2,Entire home/apt,2,1.0,2.0,0,838
7515241,Praha 3,Entire home/apt,2,1.0,2.0,0,299
7520606,Praha 1,Entire home/apt,6,1.0,3.0,0,449
7522689,Praha 2,Private room,2,1.5,2.0,0,458
7539480,Praha 7,Private room,2,1.5,1.0,0,189
7561855,Praha 2,Entire home/apt,8,1.0,5.0,0,1005
7588544,Praha 4,Entire home/apt,4,1.0,2.0,0,80
7589597,Praha 10,Entire home/apt,2,1.0,1.0,0,898
7600863,Praha 10,Entire home/apt,6,2.5,3.0,0,1353
7607880,Praha 2,Private room,3,1.0,2.0,1,192
7617143,Praha 1,Entire home/apt,10,1.5,6.0,0,365
7672814,Praha 8,Entire home/apt,2,1.0,2.0,0,272
7686823,Praha 2,Private room,3,1.0,3.0,0,250
7702112,Praha 2,Entire home/apt,4,1.5,2.0,0,883
7716187,Praha 1,Private room,2,1.0,1.0,0,866
7719476,Praha 10,Entire home/apt,2,1.0,1.0,0,579
7729299,Praha 6,Entire home/apt,2,1.0,1.0,0,300
7758180,Praha 1,Entire home/apt,3,1.0,1.0,0,624
7782488,Praha 6,Entire home/apt,4,1.5,4.0,0,371
7792809,Praha 10,Entire home/apt,4,1.5,1.0,0,544
7792995,Praha 5,Entire home/apt,8,1.0,5.0,0,1036
7800642,Praha 2,Entire home/apt,13,2.0,13.0,0,462
7811256,Praha 1,Entire home/apt,7,1.0,2.0,0,654
7811293,Praha 1,Entire home/apt,6,1.0,4.0,0,643
7827725,Praha 1,Entire home/apt,7,1.0,4.0,0,641
7831095,Praha 5,Entire home/apt,2,1.5,1.0,0,921
7845225,Praha 16,Private room,2,1.0,1.0,1,460
7850115,Praha 1,Hotel room,2,1.0,2.0,0,416
7853492,Praha 5,Entire home/apt,6,1.5,3.0,0,817
7858882,Praha 2,Shared room,1,1.5,1.0,1,166
7932725,Praha 2,Entire home/apt,6,1.5,2.0,0,640
7945045,Praha 1,Entire home/apt,1,1.5,1.0,0,423
7970512,Praha 3,Entire home/apt,2,1.0,2.0,0,516
7979407,Praha 16,Private room,6,2.0,6.0,0,195
7985032,Praha 1,Entire home/apt,4,1.0,3.0,0,400
8014702,Praha 8,Entire home/apt,5,1.5,2.0,0,1311
8038994,Praha 1,Entire home/apt,1,1.5,1.0,0,395
8039387,Praha 1,Entire home/apt,2,1.0,1.0,0,340
8039392,Praha 4,Entire home/apt,2,1.0,1.0,0,983
8041368,Praha 10,Private room,3,1.0,2.0,1,798
8043921,Praha 1,Entire home/apt,2,1.0,2.0,0,424
8044282,Praha 1,Entire home/apt,4,1.5,2.0,0,300
8044516,Praha 1,Entire home/apt,4,1.0,2.0,0,744
8048179,Praha 1,Entire home/apt,4,1.0,4.0,0,541
8049864,Praha 1,Entire home/apt,8,3.0,8.0,0,990
8070564,Praha 21,Entire home/apt,14,2.0,11.0,0,678
8079525,Praha 1,Entire home/apt,6,1.0,5.0,0,260
8109087,Praha 6,Entire home/apt,4,1.0,4.0,0,393
8135950,Praha 2,Entire home/apt,6,1.0,4.0,0,599
8137605,Praha 1,Entire home/apt,3,1.0,2.0,0,618
8147528,Praha 3,Entire home/apt,4,1.5,1.0,0,846
8177017,Praha 1,Entire home/apt,4,1.0,4.0,0,954
8193066,Praha 1,Private room,3,2.0,1.0,1,76
8202380,Praha 1,Entire home/apt,3,1.0,2.0,0,782
8253514,Praha 1,Private room,2,1.0,3.0,0,838
8253525,Praha 1,Private room,2,1.0,1.0,1,880
8281469,Praha 5,Entire home/apt,4,1.0,2.0,0,346
8290293,Praha 2,Private room,2,1.5,2.0,1,387
8291214,Praha 10,Entire home/apt,4,1.0,2.0,0,372
8299923,Praha 17,Entire home/apt,6,2.5,5.0,0,1736
8307485,Praha 1,Entire home/apt,3,1.0,3.0,0,201
8309561,Praha 1,Entire home/apt,4,1.0,4.0,0,193
8310129,Praha 2,Entire home/apt,4,1.0,3.0,0,176
8310224,Praha 2,Entire home/apt,9,3.0,3.0,0,157
8316062,Praha 1,Entire home/apt,2,1.0,1.0,0,649
8316255,Praha 1,Entire home/apt,4,1.0,2.0,0,672
8334504,Praha 1,Entire home/apt,5,1.0,2.0,0,587
8342747,Praha 2,Entire home/apt,3,1.0,3.0,0,223
8342842,Praha 1,Entire home/apt,3,1.0,3.0,0,257
8342918,Praha 1,Entire home/apt,4,1.0,4.0,0,160
8354324,Praha 2,Private room,4,1.0,2.0,0,148
8381545,Praha 2,Entire home/apt,6,1.0,2.0,0,305
8414577,Praha 1,Entire home/apt,4,1.0,2.0,0,644
8448816,Praha 15,Entire home/apt,6,1.0,4.0,0,389
8454488,Praha 1,Entire home/apt,2,1.0,1.0,0,645
8468207,Praha 6,Private room,2,1.0,2.0,0,612
8489855,Praha 2,Entire home/apt,4,1.5,2.0,0,531
8551014,Praha 8,Entire home/apt,4,1.0,2.0,0,1383
8551984,Praha 6,Shared room,1,1.0,2.0,1,90
8565142,Praha 1,Entire home/apt,4,2.0,2.0,0,320
8575781,Praha 1,Entire home/apt,2,1.0,1.0,0,786
8587870,Praha 2,Entire home/apt,4,1.5,2.0,0,336
8607774,Praha 1,Entire home/apt,6,1.0,3.0,0,531
8611752,Praha 5,Entire home/apt,2,1.0,1.0,0,872
8611871,Praha 3,Entire home/apt,4,1.0,2.0,0,944
8611994,Praha 6,Entire home/apt,2,1.0,1.0,0,381
8613652,Praha 8,Entire home/apt,3,1.5,3.0,0,548
8624091,Praha 2,Private room,2,1.5,2.0,1,589
8628982,Praha 1,Entire home/apt,6,1.5,2.0,0,764
8637555,Praha 2,Entire home/apt,2,1.0,1.0,0,823
8640813,Praha 17,Entire home/apt,2,1.0,1.0,0,143
8648584,Praha 6,Shared room,2,1.0,2.0,1,295
8650320,Praha 5,Entire home/apt,2,1.0,1.0,0,613
8662095,Praha 1,Entire home/apt,10,2.0,7.0,0,599
8662620,Praha 1,Entire home/apt,7,2.0,2.0,0,931
8675332,Praha 1,Entire home/apt,3,1.0,3.0,0,192
8675927,Praha 10,Entire home/apt,4,1.0,4.0,0,663
8693435,Praha 2,Entire home/apt,4,1.0,2.0,0,280
8711892,Praha 2,Entire home/apt,4,1.0,2.0,0,404
8731067,Praha 1,Entire home/apt,4,1.0,2.0,0,690
8731216,Praha 1,Entire home/apt,2,1.0,1.0,0,375
8731261,Praha 1,Entire home/apt,4,1.0,1.0,0,650
8731590,Praha 1,Entire home/apt,6,1.5,2.0,0,427
8754815,Praha 1,Private room,2,1.0,1.0,1,519
8787826,Praha 5,Entire home/apt,3,1.5,1.0,0,302
8808402,Praha 2,Private room,2,1.5,2.0,1,447
8842329,Praha 5,Entire home/apt,6,1.5,4.0,0,717
8843759,Praha 5,Entire home/apt,2,1.0,3.0,0,481
8882966,Praha 1,Entire home/apt,10,2.0,7.0,0,770
8884813,Praha 5,Entire home/apt,10,1.5,6.0,0,739
8896892,Praha 3,Entire home/apt,4,1.0,2.0,0,614
8897075,Praha 2,Entire home/apt,4,1.5,2.0,0,772
8897213,Praha 3,Entire home/apt,4,1.0,2.0,0,907
8902123,Praha 1,Entire home/apt,3,1.0,2.0,0,634
8919033,Praha 2,Entire home/apt,6,3.0,3.0,0,1215
8927962,Praha 1,Entire home/apt,4,1.0,2.0,0,480
8933458,Praha 1,Entire home/apt,2,1.5,2.0,0,531
8951331,Praha 2,Entire home/apt,5,1.0,3.0,0,805
8965554,Praha 10,Private room,1,1.0,1.0,1,159
9001746,Praha 1,Entire home/apt,3,1.0,3.0,0,118
